,id,timestamp,sense_hum,sense_temp,open_hum,open_temp,pressure,water_temp
3129,2716,2024-03-02 16:12:10,37.4,21.8,88.0,7.59,1000.0,30.0
3130,2717,2024-03-02 16:17:16,37.4,21.8,88.0,7.66,1000.0,30.0
3131,2718,2024-03-02 16:22:23,37.4,21.8,88.0,7.57,1000.0,30.0
3132,2719,2024-03-02 16:27:30,37.4,21.8,88.0,7.57,1000.0,30.5
3133,2720,2024-03-02 16:32:37,37.4,21.8,88.0,7.57,999.0,31.0
3134,2721,2024-03-02 16:37:44,37.5,21.8,88.0,7.56,999.0,30.0
3135,2722,2024-03-02 16:42:50,37.5,21.8,88.0,7.56,999.0,30.0
3136,2723,2024-03-02 16:47:57,37.5,21.8,89.0,7.5,999.0,30.0
3137,2724,2024-03-02 16:53:03,37.5,21.8,89.0,7.5,999.0,30.0
3138,2725,2024-03-02 16:58:09,37.6,21.8,89.0,7.46,999.0,30.0
3139,2726,2024-03-02 17:03:16,37.6,21.8,89.0,7.39,999.0,30.5
3140,2727,2024-03-02 17:08:22,37.6,21.8,89.0,7.39,999.0,31.0
3141,2728,2024-03-02 17:13:29,37.6,21.8,88.0,7.39,999.0,30.5
3142,2729,2024-03-02 17:18:35,37.7,21.8,88.0,7.39,999.0,30.0
3143,2730,2024-03-02 17:23:41,37.8,21.8,87.0,7.12,999.0,30.0
3144,2731,2024-03-02 17:28:48,37.7,21.7,87.0,7.12,999.0,30.0
3145,2732,2024-03-02 17:33:55,37.7,21.7,88.0,6.55,999.0,30.0
3146,2733,2024-03-02 17:39:01,37.8,21.7,90.0,6.7,998.0,31.0
3147,2734,2024-03-02 17:44:07,37.9,21.7,90.0,6.87,998.0,31.0
3148,2735,2024-03-02 17:49:14,37.9,21.7,90.0,6.87,998.0,30.5
3149,2736,2024-03-02 17:54:21,38.0,21.7,90.0,5.86,999.0,30.0
3150,2737,2024-03-02 17:59:27,38.0,21.7,91.0,4.01,999.0,30.0
3151,2738,2024-03-02 18:04:34,38.0,21.7,92.0,2.84,1001.0,30.0
3152,2739,2024-03-02 18:09:41,38.0,21.6,92.0,2.84,1001.0,30.0
3153,2740,2024-03-02 18:14:47,38.0,21.6,91.0,2.71,1000.0,30.0
3154,2741,2024-03-02 18:19:54,38.0,21.6,92.0,2.59,1000.0,30.5
3155,2742,2024-03-02 18:25:01,38.0,21.6,92.0,2.51,1001.0,31.0
3156,2743,2024-03-02 18:30:07,38.0,21.6,92.0,2.51,1001.0,30.5
3157,2744,2024-03-02 18:35:14,38.0,21.6,90.0,2.58,1001.0,30.0
3158,2745,2024-03-02 18:40:20,38.1,21.6,90.0,2.58,1001.0,30.0
3159,2746,2024-03-02 18:45:27,38.1,21.5,90.0,2.59,1001.0,30.0
3160,2747,2024-03-02 18:50:33,38.1,21.5,90.0,2.62,1000.0,30.5
3161,2748,2024-03-02 18:55:39,38.2,21.5,90.0,2.62,1000.0,30.5
3162,2749,2024-03-02 19:00:46,38.2,21.5,90.0,2.64,1000.0,31.0
3163,2750,2024-03-02 19:05:52,38.2,21.5,90.0,2.59,1000.0,30.5
3164,2751,2024-03-02 19:10:59,38.2,21.5,90.0,2.59,1000.0,30.0
3165,2752,2024-03-02 19:16:06,38.3,21.5,90.0,2.6,1000.0,30.0
3166,2753,2024-03-02 19:21:12,38.3,21.5,90.0,2.65,1000.0,30.5
3167,2754,2024-03-02 19:26:19,38.3,21.5,90.0,2.65,1000.0,30.5
3168,2755,2024-03-02 19:31:26,38.3,21.5,90.0,2.74,1000.0,30.5
3169,2756,2024-03-02 19:36:32,38.4,21.4,90.0,2.66,1000.0,31.0
3170,2757,2024-03-02 19:41:38,38.3,21.4,90.0,2.66,1000.0,30.0
3171,2758,2024-03-02 19:46:45,38.4,21.4,89.0,3.07,1001.0,30.0
3172,2759,2024-03-02 19:51:52,38.4,21.4,89.0,3.07,1001.0,28.0
3173,2760,2024-03-02 19:56:58,38.5,21.4,89.0,3.13,1001.0,28.0
3174,2761,2024-03-02 20:02:04,38.6,21.4,89.0,3.13,1001.0,28.0
3175,2762,2024-03-02 20:07:11,38.6,21.4,88.0,3.13,1001.0,28.0
3176,2763,2024-03-02 20:12:17,38.6,21.4,88.0,3.09,1001.0,28.0
3177,2764,2024-03-02 20:17:23,38.6,21.4,88.0,3.09,1001.0,28.0
3178,2765,2024-03-02 20:22:30,38.6,21.4,85.0,3.24,1001.0,28.0
3179,2766,2024-03-02 20:27:37,38.6,21.4,85.0,3.32,1001.0,28.0
3180,2767,2024-03-02 20:32:43,38.6,21.4,83.0,3.32,1001.0,28.0
3181,2768,2024-03-02 20:37:49,38.6,21.4,83.0,3.32,1001.0,28.0
3182,2769,2024-03-02 20:42:56,38.5,21.3,83.0,3.32,1001.0,28.0
3183,2770,2024-03-02 20:48:03,38.6,21.3,81.0,3.42,1002.0,28.0
3184,2771,2024-03-02 20:53:09,38.6,21.3,81.0,3.42,1002.0,28.0
3185,2772,2024-03-02 20:58:15,38.6,21.3,81.0,3.49,1002.0,28.0
3186,2773,2024-03-02 21:03:22,38.6,21.4,81.0,3.37,1002.0,28.0
3187,2774,2024-03-02 21:08:28,38.6,21.4,81.0,3.43,1002.0,28.0
3188,2775,2024-03-02 21:13:34,38.7,21.4,80.0,3.36,1002.0,28.0
3189,2776,2024-03-02 21:18:41,38.8,21.4,80.0,3.5,1002.0,28.0
3190,2777,2024-03-02 21:23:47,39.2,21.4,80.0,3.52,1002.0,28.0
3191,2778,2024-03-02 21:28:54,40.5,21.4,80.0,3.52,1002.0,28.0
3192,2779,2024-03-02 21:34:00,40.9,21.4,80.0,3.38,1002.0,29.0
3193,2780,2024-03-02 21:39:07,40.8,21.4,80.0,3.38,1002.0,29.0
3194,2781,2024-03-02 21:44:13,40.6,21.4,80.0,3.35,1002.0,29.0
3195,2782,2024-03-02 21:49:19,40.4,21.4,80.0,3.41,1003.0,29.0
3196,2783,2024-03-02 21:54:26,40.2,21.4,80.0,3.39,1003.0,29.0
3197,2784,2024-03-02 21:59:32,40.1,21.4,80.0,3.39,1003.0,29.0
3198,2785,2024-03-02 22:04:39,40.0,21.4,80.0,3.34,1003.0,29.0
3199,2786,2024-03-02 22:09:45,39.8,21.4,80.0,3.34,1003.0,29.0
3200,2787,2024-03-02 22:14:52,39.7,21.4,80.0,3.34,1003.0,29.0
3201,2788,2024-03-02 22:19:58,39.6,21.4,80.0,3.41,1003.0,29.0
3202,2789,2024-03-02 22:25:04,39.5,21.4,80.0,3.32,1003.0,29.0
3203,2790,2024-03-02 22:30:11,39.4,21.4,80.0,3.34,1003.0,29.0
3204,2791,2024-03-02 22:35:17,39.4,21.4,80.0,3.34,1003.0,29.0
3205,2792,2024-03-02 22:40:24,39.4,21.5,79.0,3.34,1003.0,29.0
3206,2793,2024-03-02 22:45:30,39.3,21.4,79.0,3.34,1003.0,29.0
3207,2794,2024-03-02 22:50:36,39.2,21.4,80.0,3.33,1003.0,29.0
3208,2795,2024-03-02 22:55:43,39.2,21.5,80.0,3.36,1003.0,29.0
3209,2796,2024-03-02 23:00:49,39.1,21.5,80.0,3.44,1003.0,29.0
3210,2797,2024-03-02 23:05:56,39.1,21.4,79.0,3.42,1004.0,29.0
3211,2798,2024-03-02 23:11:03,39.0,21.5,79.0,3.42,1004.0,29.0
3212,2799,2024-03-02 23:16:09,39.0,21.5,79.0,3.53,1004.0,29.0
3213,2800,2024-03-02 23:21:16,39.0,21.5,79.0,3.61,1004.0,29.0
3214,2801,2024-03-02 23:26:22,38.9,21.5,78.0,3.53,1004.0,29.0
3215,2802,2024-03-02 23:31:28,38.9,21.5,77.0,3.74,1004.0,29.0
3216,2803,2024-03-02 23:36:35,38.9,21.5,79.0,3.54,1004.0,29.0
3217,2804,2024-03-02 23:41:41,38.8,21.5,79.0,3.51,1004.0,29.0
3218,2805,2024-03-02 23:46:48,38.8,21.5,79.0,3.54,1004.0,29.0
3219,2806,2024-03-02 23:51:55,38.9,21.5,76.0,3.68,1004.0,29.0
3220,2807,2024-03-02 23:57:01,38.8,21.5,77.0,3.69,1004.0,29.0
3221,2808,2024-03-03 00:02:07,38.7,21.5,76.0,3.74,1004.0,29.0
3222,2809,2024-03-03 00:07:14,38.7,21.5,75.0,3.66,1004.0,29.0
3223,2810,2024-03-03 00:12:21,38.7,21.5,75.0,3.66,1004.0,29.0
3224,2811,2024-03-03 00:17:27,38.6,21.6,75.0,3.66,1004.0,29.0
3225,2812,2024-03-03 00:22:34,38.6,21.5,75.0,3.57,1005.0,29.0
3226,2813,2024-03-03 00:27:40,38.6,21.5,75.0,3.57,1005.0,29.0
3227,2814,2024-03-03 00:32:47,38.5,21.6,75.0,3.57,1005.0,29.0
3228,2815,2024-03-03 00:37:54,38.5,21.6,75.0,3.65,1005.0,29.0
3229,2816,2024-03-03 00:43:00,38.4,21.6,75.0,3.49,1005.0,29.0
3230,2817,2024-03-03 00:48:06,38.4,21.6,75.0,3.56,1005.0,29.0
3231,2818,2024-03-03 00:53:13,38.3,21.6,75.0,3.48,1005.0,29.0
3232,2819,2024-03-03 00:58:19,38.2,21.6,75.0,3.47,1005.0,29.0
3233,2820,2024-03-03 01:03:25,38.1,21.6,75.0,3.47,1005.0,29.0
3234,2821,2024-03-03 01:08:32,38.1,21.6,76.0,3.5,1005.0,29.0
3235,2822,2024-03-03 01:13:38,38.0,21.6,76.0,3.5,1005.0,29.0
3236,2823,2024-03-03 01:18:45,38.0,21.6,76.0,3.52,1005.0,29.0
3237,2824,2024-03-03 01:23:51,37.9,21.6,77.0,3.32,1005.0,29.0
3238,2825,2024-03-03 01:28:57,38.0,21.6,77.0,3.4,1005.0,29.0
3239,2826,2024-03-03 01:34:04,38.0,21.6,77.0,3.22,1005.0,29.0
3240,2827,2024-03-03 01:39:10,38.0,21.6,77.0,3.3,1005.0,29.0
3241,2828,2024-03-03 01:44:20,38.0,21.6,77.0,3.17,1006.0,29.0
3242,2829,2024-03-03 01:49:23,37.9,21.7,76.0,3.21,1006.0,30.0
3243,2830,2024-03-03 01:54:30,37.9,21.7,76.0,3.29,1006.0,30.0
3244,2831,2024-03-03 01:59:36,37.9,21.7,76.0,3.22,1006.0,30.0
3245,2832,2024-03-03 02:04:43,37.9,21.7,76.0,3.16,1006.0,30.0
3246,2833,2024-03-03 02:09:50,37.9,21.7,76.0,3.16,1006.0,30.0
3247,2834,2024-03-03 02:14:56,37.8,21.7,77.0,3.18,1006.0,30.0
3248,2835,2024-03-03 02:20:02,37.8,21.7,77.0,3.25,1006.0,30.0
3249,2836,2024-03-03 02:25:09,37.8,21.7,76.0,3.19,1006.0,30.0
3250,2837,2024-03-03 02:30:15,37.8,21.7,76.0,3.26,1006.0,30.0
3251,2838,2024-03-03 02:35:22,37.7,21.7,76.0,3.26,1006.0,30.0
3252,2839,2024-03-03 02:40:28,37.7,21.7,76.0,3.19,1006.0,30.0
3253,2840,2024-03-03 02:45:34,37.7,21.8,76.0,3.38,1006.0,30.0
3254,2841,2024-03-03 02:50:41,37.6,21.7,76.0,3.38,1006.0,30.0
3255,2842,2024-03-03 02:55:47,37.6,21.8,76.0,3.37,1006.0,30.0
3256,2843,2024-03-03 03:00:53,37.6,21.8,76.0,3.37,1006.0,30.0
3257,2844,2024-03-03 03:06:00,37.6,21.8,76.0,3.37,1006.0,30.0
3258,2845,2024-03-03 03:11:06,37.5,21.8,76.0,3.41,1006.0,30.0
3259,2846,2024-03-03 03:16:13,37.5,21.8,76.0,3.34,1006.0,30.0
3260,2847,2024-03-03 03:21:19,37.5,21.8,76.0,3.12,1006.0,30.0
3261,2848,2024-03-03 03:26:25,37.5,21.8,77.0,3.06,1006.0,31.0
3262,2849,2024-03-03 03:31:32,37.4,21.8,77.0,3.01,1006.0,30.5
3263,2850,2024-03-03 03:36:38,37.4,21.8,77.0,3.01,1006.0,30.0
3264,2851,2024-03-03 03:41:45,37.3,21.8,76.0,3.01,1006.0,30.0
3265,2852,2024-03-03 03:46:51,37.3,21.8,76.0,3.1,1006.0,30.0
3266,2853,2024-03-03 03:51:58,37.2,21.8,75.0,3.18,1006.0,30.5
3267,2854,2024-03-03 03:57:05,37.3,21.9,75.0,3.18,1006.0,31.0
3268,2855,2024-03-03 04:02:12,37.2,21.9,74.0,3.27,1006.0,31.0
3269,2856,2024-03-03 04:07:18,37.1,21.8,73.0,3.25,1006.0,30.5
3270,2857,2024-03-03 04:12:25,37.1,21.8,73.0,3.25,1006.0,30.0
3271,2858,2024-03-03 04:17:31,37.1,21.8,73.0,3.32,1006.0,30.0
3272,2859,2024-03-03 04:22:38,37.0,21.9,73.0,3.32,1006.0,30.0
3273,2860,2024-03-03 04:27:44,37.1,21.9,73.0,3.2,1006.0,30.0
3274,2861,2024-03-03 04:32:50,37.0,21.9,73.0,3.2,1006.0,30.0
3275,2862,2024-03-03 04:37:57,37.1,21.9,74.0,3.09,1006.0,30.0
3276,2863,2024-03-03 04:43:03,37.0,21.9,73.0,3.2,1006.0,30.0
3277,2864,2024-03-03 04:48:10,37.0,21.9,74.0,3.09,1006.0,30.0
3278,2865,2024-03-03 04:53:16,37.0,21.9,75.0,2.9,1006.0,30.0
3279,2866,2024-03-03 04:58:22,37.0,21.9,75.0,2.9,1006.0,31.0
3280,2867,2024-03-03 05:03:29,37.0,21.9,75.0,2.82,1006.0,31.0
3281,2868,2024-03-03 05:08:35,37.0,21.9,75.0,2.82,1006.0,30.5
3282,2869,2024-03-03 05:13:42,36.9,21.9,75.0,2.87,1006.0,30.5
3283,2870,2024-03-03 05:18:48,36.7,21.9,75.0,2.87,1006.0,30.0
3284,2871,2024-03-03 05:23:54,36.8,21.9,75.0,2.87,1006.0,30.0
3285,2872,2024-03-03 05:29:01,36.8,21.9,75.0,2.65,1006.0,30.0
3286,2873,2024-03-03 05:34:07,36.6,21.9,75.0,2.65,1006.0,30.0
3287,2874,2024-03-03 05:39:14,36.5,21.9,75.0,2.65,1006.0,30.0
3288,2875,2024-03-03 05:44:20,36.6,21.9,75.0,2.76,1006.0,30.0
3289,2876,2024-03-03 05:49:27,36.4,21.9,75.0,2.76,1006.0,30.0
3290,2877,2024-03-03 05:54:33,36.3,21.8,75.0,2.76,1006.0,30.0
3291,2878,2024-03-03 05:59:40,36.3,21.9,74.0,2.75,1006.0,30.0
3292,2879,2024-03-03 06:04:47,36.3,21.9,74.0,2.66,1006.0,30.0
3293,2880,2024-03-03 06:09:53,36.2,21.9,74.0,2.66,1006.0,30.0
3294,2881,2024-03-03 06:14:59,36.2,21.9,74.0,2.67,1006.0,30.0
3295,2882,2024-03-03 06:20:06,36.2,21.8,74.0,2.67,1006.0,30.0
3296,2883,2024-03-03 06:25:12,36.1,21.8,74.0,2.67,1006.0,30.0
3297,2884,2024-03-03 06:30:19,36.1,21.9,76.0,2.35,1007.0,30.0
3298,2885,2024-03-03 06:35:26,36.1,21.8,76.0,2.35,1007.0,30.0
3299,2886,2024-03-03 06:40:33,36.0,21.8,76.0,2.35,1007.0,30.0
3300,2887,2024-03-03 06:45:39,36.0,21.8,76.0,2.35,1007.0,30.0
3301,2888,2024-03-03 06:50:45,36.0,21.8,74.0,2.55,1007.0,30.0
3302,2889,2024-03-03 06:55:52,36.0,21.8,74.0,2.53,1007.0,29.0
3303,2890,2024-03-03 07:00:59,35.8,21.8,74.0,2.49,1007.0,29.0
3304,2891,2024-03-03 07:06:06,35.8,21.8,74.0,2.56,1007.0,29.0
3305,2892,2024-03-03 07:11:13,35.9,21.8,73.0,2.47,1007.0,29.0
3306,2893,2024-03-03 07:16:20,35.8,21.8,73.0,2.54,1007.0,29.0
3307,2894,2024-03-03 07:21:27,35.8,21.8,75.0,2.32,1007.0,29.0
3308,2895,2024-03-03 07:26:33,35.8,21.8,75.0,2.32,1007.0,29.0
3309,2896,2024-03-03 07:31:39,35.8,21.8,74.0,2.37,1007.0,29.0
3310,2897,2024-03-03 07:36:46,35.8,21.7,74.0,2.32,1008.0,29.0
3311,2898,2024-03-03 07:41:52,35.8,21.7,74.0,2.32,1008.0,29.0
3312,2899,2024-03-03 07:46:58,35.8,21.8,74.0,2.32,1008.0,29.0
3313,2900,2024-03-03 07:52:05,35.8,21.8,73.0,2.4,1008.0,29.0
3314,2901,2024-03-03 07:57:11,35.7,21.7,73.0,2.4,1008.0,29.0
3315,2902,2024-03-03 08:02:17,35.7,21.8,73.0,2.32,1008.0,28.0
3316,2903,2024-03-03 08:07:24,35.7,21.7,73.0,2.32,1008.0,28.0
3317,2904,2024-03-03 08:12:30,35.7,21.7,71.0,2.39,1008.0,28.0
3318,2905,2024-03-03 08:17:37,35.6,21.8,71.0,2.39,1008.0,28.0
3319,2906,2024-03-03 08:22:43,35.6,21.7,69.0,2.75,1009.0,28.0
3320,2907,2024-03-03 08:27:49,35.6,21.8,69.0,2.65,1009.0,28.0
3321,2908,2024-03-03 08:32:56,35.6,21.8,69.0,2.65,1009.0,28.0
3322,2909,2024-03-03 08:38:02,35.7,21.8,69.0,2.72,1009.0,28.0
3323,2910,2024-03-03 08:43:17,35.7,21.8,69.0,2.72,1009.0,28.0
3324,2911,2024-03-03 08:48:21,35.7,21.8,69.0,2.95,1009.0,28.0
3325,2912,2024-03-03 08:53:27,35.8,21.8,69.0,2.93,1009.0,28.0
3326,2913,2024-03-03 08:58:33,35.7,21.8,69.0,2.95,1009.0,28.0
3327,2914,2024-03-03 09:03:40,35.7,21.8,69.0,3.01,1009.0,29.0
3328,2915,2024-03-03 09:08:46,35.6,21.8,69.0,3.17,1009.0,29.0
3329,2916,2024-03-03 09:13:53,35.5,21.8,69.0,3.24,1009.0,29.0
3330,2917,2024-03-03 09:18:59,35.5,21.9,69.0,3.24,1009.0,29.0
3331,2918,2024-03-03 09:24:05,35.5,21.9,69.0,3.24,1009.0,29.0
3332,2919,2024-03-03 09:29:12,35.5,21.9,68.0,3.39,1009.0,29.0
3333,2920,2024-03-03 09:34:18,35.4,21.9,69.0,3.39,1010.0,29.0
3334,2921,2024-03-03 09:39:25,35.5,21.9,69.0,3.44,1010.0,29.0
3335,2922,2024-03-03 09:44:31,35.4,21.9,69.0,3.51,1010.0,29.0
3336,2923,2024-03-03 09:49:37,35.5,21.9,68.0,3.99,1009.0,29.0
3337,2924,2024-03-03 09:54:44,35.4,21.9,68.0,4.01,1009.0,29.0
3338,2925,2024-03-03 09:59:50,35.6,21.9,68.0,4.03,1009.0,30.0
3339,2926,2024-03-03 10:04:56,35.6,21.9,68.0,4.4,1009.0,30.0
3340,2927,2024-03-03 10:10:03,35.5,22.0,68.0,4.03,1009.0,30.0
3341,2928,2024-03-03 10:15:10,35.3,21.9,68.0,4.41,1009.0,30.0
3342,2929,2024-03-03 10:20:16,35.6,22.0,68.0,4.54,1010.0,30.0
3343,2930,2024-03-03 10:25:22,35.6,21.9,67.0,4.83,1010.0,30.0
3344,2931,2024-03-03 10:30:29,35.7,22.0,67.0,4.83,1010.0,30.0
3345,2932,2024-03-03 10:35:35,35.8,22.0,65.0,5.14,1010.0,30.0
3346,2933,2024-03-03 10:40:41,35.8,22.0,65.0,5.15,1010.0,30.0
3347,2934,2024-03-03 10:45:48,35.6,22.0,65.0,5.19,1010.0,30.0
3348,2935,2024-03-03 10:50:55,35.7,22.0,64.0,5.41,1010.0,30.0
3349,2936,2024-03-03 10:56:01,35.6,22.0,64.0,5.46,1010.0,30.5
3350,2937,2024-03-03 11:01:08,35.7,22.0,64.0,5.57,1010.0,31.0
3351,2938,2024-03-03 11:06:15,35.7,22.1,64.0,5.57,1010.0,31.5
3352,2939,2024-03-03 11:11:22,35.7,22.0,62.0,5.98,1010.0,31.5
3353,2940,2024-03-03 11:16:28,35.8,22.1,62.0,5.98,1010.0,31.5
3354,2941,2024-03-03 11:21:35,35.8,22.1,62.0,6.08,1010.0,31.5
3355,2942,2024-03-03 11:26:41,36.2,22.1,62.0,6.08,1010.0,32.0
3356,2943,2024-03-03 11:31:48,36.7,22.1,61.0,6.22,1010.0,32.0
3357,2944,2024-03-03 11:36:54,36.8,22.2,61.0,6.22,1010.0,31.5
3358,2945,2024-03-03 11:42:00,37.1,22.2,61.0,6.42,1010.0,31.5
3359,2946,2024-03-03 11:47:07,37.0,22.3,60.0,6.39,1011.0,31.0
3360,2947,2024-03-03 11:52:14,37.1,22.3,59.0,6.4,1011.0,31.5
3361,2948,2024-03-03 11:57:20,37.0,22.3,59.0,6.42,1011.0,31.5
3362,2949,2024-03-03 12:02:27,37.0,22.3,60.0,6.44,1011.0,32.0
3363,2950,2024-03-03 12:07:33,37.0,22.3,59.0,6.58,1011.0,32.0
3364,2951,2024-03-03 12:12:40,37.0,22.3,59.0,6.58,1011.0,32.0
3365,2952,2024-03-03 12:17:46,37.0,22.4,58.0,7.03,1011.0,32.0
3366,2953,2024-03-03 12:22:53,37.1,22.4,58.0,7.03,1011.0,32.0
3367,2954,2024-03-03 12:28:00,37.0,22.4,58.0,7.17,1011.0,32.0
3368,2955,2024-03-03 12:33:06,37.0,22.4,58.0,7.17,1011.0,32.0
3369,2956,2024-03-03 12:38:12,36.9,22.4,57.0,7.36,1011.0,32.0
3370,2957,2024-03-03 12:43:19,36.8,22.3,56.0,7.43,1011.0,32.0
3371,2958,2024-03-03 12:48:26,36.7,22.3,56.0,7.5,1011.0,32.0
3372,2959,2024-03-03 12:53:33,36.6,22.4,55.0,7.43,1011.0,32.0
3373,2960,2024-03-03 12:58:40,36.5,22.4,55.0,7.43,1011.0,32.0
3374,2961,2024-03-03 13:03:46,36.4,22.3,55.0,7.44,1011.0,31.0
3375,2962,2024-03-03 13:08:53,36.4,22.3,55.0,7.44,1011.0,31.0
3376,2963,2024-03-03 13:14:00,36.3,22.3,53.0,7.73,1011.0,31.0
3377,2964,2024-03-03 13:19:06,36.3,22.3,53.0,7.81,1011.0,31.0
3378,2965,2024-03-03 13:24:13,36.2,22.3,52.0,7.9,1012.0,31.0
3379,2966,2024-03-03 13:29:20,36.2,22.3,52.0,7.88,1012.0,31.0
3380,2967,2024-03-03 13:34:26,36.1,22.3,52.0,7.88,1012.0,30.0
3381,2968,2024-03-03 13:39:33,36.1,22.3,52.0,7.93,1012.0,30.0
3382,2969,2024-03-03 13:44:40,36.2,22.3,52.0,7.97,1012.0,29.0
3383,2970,2024-03-03 13:49:46,36.3,22.3,52.0,7.97,1012.0,29.0
3384,2971,2024-03-03 13:54:52,36.3,22.3,51.0,8.06,1012.0,29.0
3385,2972,2024-03-03 13:59:59,36.3,22.3,51.0,8.1,1012.0,28.0
3386,2973,2024-03-03 14:05:06,36.4,22.3,51.0,8.0,1012.0,28.0
3387,2974,2024-03-03 14:10:13,36.4,22.3,50.0,7.96,1012.0,28.0
3388,2975,2024-03-03 14:15:19,36.4,22.3,50.0,7.96,1012.0,28.0
3389,2976,2024-03-03 14:20:26,36.4,22.3,51.0,8.05,1012.0,28.0
3390,2977,2024-03-03 14:25:35,36.4,22.3,51.0,8.3,1012.0,27.0
3391,2978,2024-03-03 14:30:40,36.4,22.3,50.0,8.39,1012.0,27.0
3392,2979,2024-03-03 14:35:46,36.4,22.3,50.0,8.53,1012.0,26.0
3393,2980,2024-03-03 14:40:53,36.3,22.3,50.0,8.4,1012.0,26.0
3394,2981,2024-03-03 14:45:59,36.2,22.3,50.0,8.47,1012.0,26.0
3395,2982,2024-03-03 14:51:06,36.3,22.2,49.0,8.61,1012.0,26.0
3396,2983,2024-03-03 14:56:12,36.3,22.2,49.0,8.61,1012.0,26.0
3397,2984,2024-03-03 15:01:19,36.3,22.3,49.0,8.62,1012.0,25.0
3398,2985,2024-03-03 15:06:26,36.4,22.3,48.0,8.73,1012.0,25.0
3399,2986,2024-03-03 15:11:32,36.5,22.2,48.0,8.85,1012.0,25.0
3400,2987,2024-03-03 15:16:39,36.5,22.3,48.0,8.83,1012.0,25.0
3401,2988,2024-03-03 15:21:46,36.6,22.2,48.0,8.63,1012.0,25.0
3402,2988,2024-03-03 15:21:46,36.6,22.2,48.0,8.63,1012.0,24.0
3403,2989,2024-03-03 15:26:52,36.8,22.2,48.0,8.63,1012.0,24.0
3404,2989,2024-03-03 15:26:52,36.8,22.2,48.0,8.63,1012.0,25.0
3405,2990,2024-03-03 15:31:58,37.1,22.3,48.0,8.63,1012.0,24.0
3406,2991,2024-03-03 15:37:05,37.2,22.3,49.0,8.59,1012.0,24.0
3407,2992,2024-03-03 15:42:12,37.1,22.3,49.0,8.66,1012.0,24.0
3408,2993,2024-03-03 15:47:18,37.2,22.3,49.0,8.52,1012.0,24.0
3409,2994,2024-03-03 15:52:25,37.2,22.3,51.0,8.52,1012.0,23.5
3410,2995,2024-03-03 15:57:31,37.1,22.3,51.0,8.52,1012.0,23.5
3411,2996,2024-03-03 16:02:38,37.1,22.3,51.0,8.48,1012.0,23.5
3412,2997,2024-03-03 16:07:44,37.1,22.2,51.0,8.48,1012.0,23.5
3413,2998,2024-03-03 16:12:51,37.0,22.2,51.0,8.47,1012.0,23.5
3414,2999,2024-03-03 16:17:59,37.1,22.2,51.0,8.47,1012.0,23.0
3415,3000,2024-03-03 16:23:05,37.1,22.2,51.0,8.58,1013.0,23.0
3416,3001,2024-03-03 16:28:11,37.0,22.2,51.0,8.62,1013.0,23.0
3417,3002,2024-03-03 16:33:17,37.0,22.2,51.0,8.69,1013.0,23.0
3418,3003,2024-03-03 16:38:24,37.0,22.2,51.0,8.69,1013.0,23.0
3419,3004,2024-03-03 16:43:30,37.0,22.2,51.0,8.69,1013.0,23.0
3420,3005,2024-03-03 16:48:37,37.0,22.2,53.0,8.7,1013.0,23.0
3421,3006,2024-03-03 16:53:44,36.8,22.1,53.0,8.7,1013.0,23.0
3422,3007,2024-03-03 16:58:50,36.8,22.1,57.0,8.34,1013.0,23.0
3423,3008,2024-03-03 17:03:57,36.8,22.1,59.0,8.06,1013.0,23.0
3424,3009,2024-03-03 17:09:03,36.7,22.1,62.0,7.74,1013.0,23.0
3425,3010,2024-03-03 17:14:09,36.8,22.1,62.0,7.74,1013.0,23.0
3426,3010,2024-03-03 17:14:09,36.8,22.1,62.0,7.74,1013.0,22.0
3427,3011,2024-03-03 17:19:16,36.7,22.1,61.0,7.7,1013.0,23.0
3428,3012,2024-03-03 17:24:22,36.7,22.1,61.0,7.68,1013.0,23.0
3429,3012,2024-03-03 17:24:22,36.7,22.1,61.0,7.68,1013.0,22.0
3430,3013,2024-03-03 17:29:29,36.8,22.1,61.0,7.68,1013.0,23.0
3431,3014,2024-03-03 17:34:35,36.8,22.0,61.0,7.81,1013.0,23.0
3432,3015,2024-03-03 17:39:42,36.8,22.0,60.0,7.92,1013.0,22.0
3433,3016,2024-03-03 17:44:48,36.8,22.0,60.0,7.93,1013.0,22.0
3434,3017,2024-03-03 17:49:55,36.8,22.0,59.0,8.2,1013.0,22.0
3435,3018,2024-03-03 17:55:01,36.9,22.0,59.0,8.14,1013.0,22.0
3436,3019,2024-03-03 18:00:08,36.8,22.0,58.0,8.38,1013.0,22.0
3437,3020,2024-03-03 18:05:14,36.8,22.0,55.0,8.73,1013.0,22.0
3438,3021,2024-03-03 18:10:20,36.8,21.9,55.0,8.75,1013.0,22.0
3439,3022,2024-03-03 18:15:27,36.8,21.9,55.0,8.75,1013.0,22.0
3440,3023,2024-03-03 18:20:33,36.9,21.9,53.0,8.87,1013.0,22.0
3441,3024,2024-03-03 18:25:40,36.9,21.9,53.0,8.87,1013.0,22.0
3442,3025,2024-03-03 18:30:46,36.9,21.9,53.0,8.94,1013.0,22.0
3443,3026,2024-03-03 18:35:52,36.9,21.8,53.0,8.94,1013.0,22.0
3444,3027,2024-03-03 18:40:59,36.9,21.8,53.0,8.9,1013.0,22.0
3445,3028,2024-03-03 18:46:06,36.9,21.8,54.0,8.7,1013.0,22.0
